weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,CH,0.9,1,0.45,0.87,0.05,31,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,CH,0.83,0.96,0.45,0.81,-0.07,31,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CH,0.92,1.03,0.39,0.77,0.02,31,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CH,0.84,0.97,0.45,0.77,-0.11,31,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.2,1,-0.07,35,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,CH,1,1.41,0.3,0.6,-0.27,10,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,CH,0.98,1.38,0.4,0.6,-0.28,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,CH,1.01,1.41,0.3,0.6,-0.27,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,CH,0.99,1.38,0.3,0.6,-0.26,10,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc case,2,CH,1.03,1.44,0.2,0.6,-0.26,10,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc case,2,CH,1.03,1.44,0.2,0.6,-0.26,10,1,Switzerland
All,EuroCOVIDhub-mean,inc case,2,CH,0.91,1.01,0.4,0.89,-0.01,35,1,Switzerland
All,EuroCOVIDhub-median,inc case,2,CH,0.81,0.93,0.46,0.86,-0.12,35,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,CH,1.17,1.09,0.27,0.77,0.1,30,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,CH,0.94,1,0.37,0.73,0.01,30,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CH,1.19,1.14,0.23,0.77,0.08,30,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CH,0.95,1.01,0.33,0.77,-0.01,30,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.21,1,-0.06,34,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,3,CH,1.16,1.64,0.2,0.5,-0.36,10,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,3,CH,1.11,1.59,0.2,0.5,-0.36,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,3,CH,1.17,1.65,0.2,0.5,-0.34,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,3,CH,1.13,1.6,0.2,0.5,-0.35,10,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc case,3,CH,1.21,1.72,0.2,0.5,-0.36,10,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc case,3,CH,1.21,1.72,0.2,0.5,-0.36,10,1,Switzerland
All,EuroCOVIDhub-mean,inc case,3,CH,1.15,1.13,0.35,0.79,0.06,34,1,Switzerland
All,EuroCOVIDhub-median,inc case,3,CH,0.88,0.96,0.32,0.76,-0.05,34,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,CH,1.3,1.09,0.31,0.69,0.14,29,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,CH,1.04,1.04,0.31,0.66,0.01,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CH,1.32,1.13,0.28,0.69,0.13,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CH,1.02,1.05,0.28,0.66,-0.01,29,1,Switzerland
All,EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.3,1,-0.02,33,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,4,CH,1.22,1.92,0.2,0.4,-0.46,10,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,4,CH,1.15,1.82,0.2,0.4,-0.48,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,4,CH,1.24,1.94,0.2,0.4,-0.46,10,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,4,CH,1.19,1.85,0.2,0.4,-0.47,10,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc case,4,CH,1.31,2.05,0.2,0.4,-0.45,10,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc case,4,CH,1.31,2.05,0.2,0.4,-0.45,10,1,Switzerland
All,EuroCOVIDhub-mean,inc case,4,CH,1.25,1.09,0.42,0.76,0.1,33,1,Switzerland
All,EuroCOVIDhub-median,inc case,4,CH,0.95,1,0.3,0.7,-0.04,33,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,CH,0.86,0.75,0.47,0.88,0.17,32,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,CH,0.8,0.71,0.47,0.97,0.08,32,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,CH,0.82,0.72,0.47,0.91,0.17,32,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,CH,0.81,0.69,0.5,0.97,0.06,32,1,Switzerland
All,EuroCOVIDhub-baseline,inc death,1,CH,1,1,0.58,1,0.07,36,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,1,CH,0.84,0.83,0.41,0.83,0.05,29,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,1,CH,0.76,0.79,0.45,0.79,0.01,29,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,1,CH,0.82,0.81,0.48,0.83,0.06,29,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,1,CH,0.76,0.77,0.45,0.79,0.02,29,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc death,1,CH,0.92,0.83,0.41,0.79,0.1,29,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc death,1,CH,0.8,0.82,0.41,0.83,0.08,29,1,Switzerland
All,EuroCOVIDhub-mean,inc death,1,CH,0.97,0.74,0.53,0.92,0.23,36,1,Switzerland
All,EuroCOVIDhub-median,inc death,1,CH,0.93,0.69,0.47,0.97,0.15,36,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,CH,0.85,0.64,0.61,0.94,0.21,31,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,CH,0.9,0.55,0.61,0.97,0.1,31,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,CH,0.84,0.62,0.68,0.94,0.21,31,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,CH,0.87,0.55,0.65,0.97,0.08,31,1,Switzerland
All,EuroCOVIDhub-baseline,inc death,2,CH,1,1,1,1,0.05,35,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,2,CH,0.8,0.68,0.57,0.86,0.14,28,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,2,CH,0.68,0.57,0.61,0.93,0.04,28,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,2,CH,0.78,0.65,0.61,0.86,0.13,28,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,2,CH,0.68,0.57,0.57,0.93,0.05,28,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc death,2,CH,0.88,0.71,0.5,0.86,0.17,28,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc death,2,CH,0.77,0.63,0.46,0.86,0.12,28,1,Switzerland
All,EuroCOVIDhub-mean,inc death,2,CH,0.89,0.67,0.6,0.97,0.25,35,1,Switzerland
All,EuroCOVIDhub-median,inc death,2,CH,0.91,0.55,0.69,1,0.17,35,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,CH,1.02,0.77,0.63,0.9,0.2,30,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,CH,0.7,0.55,0.6,0.97,0.07,30,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,CH,0.87,0.71,0.6,0.93,0.19,30,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,CH,0.71,0.53,0.6,1,0.08,30,1,Switzerland
All,EuroCOVIDhub-baseline,inc death,3,CH,1,1,1,1,0.03,34,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,CH,0.91,0.72,0.33,0.81,0.13,27,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,CH,0.64,0.53,0.41,0.89,0.01,27,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,CH,0.86,0.68,0.33,0.85,0.13,27,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,CH,0.69,0.52,0.41,0.93,-0.01,27,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc death,3,CH,0.96,0.75,0.33,0.85,0.17,27,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc death,3,CH,0.71,0.57,0.37,0.89,0.06,27,1,Switzerland
All,EuroCOVIDhub-mean,inc death,3,CH,1.03,0.78,0.65,0.97,0.24,34,1,Switzerland
All,EuroCOVIDhub-median,inc death,3,CH,0.95,0.55,0.59,1,0.14,34,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,CH,1.28,0.9,0.52,0.93,0.25,29,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,CH,0.79,0.53,0.45,1,0.11,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,CH,1.17,0.81,0.55,0.93,0.24,29,1,Switzerland
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,CH,0.73,0.53,0.45,1,0.07,29,1,Switzerland
All,EuroCOVIDhub-baseline,inc death,4,CH,1,1,1,1,0.04,33,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,CH,1.04,0.81,0.42,0.77,0.12,26,1,Switzerland
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,CH,0.75,0.52,0.5,0.81,0.03,26,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,CH,1,0.75,0.42,0.85,0.11,26,1,Switzerland
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,CH,0.77,0.51,0.54,0.85,-0,26,1,Switzerland
All,EuroCOVIDhub-cutoff_mean,inc death,4,CH,1.11,0.87,0.38,0.81,0.15,26,1,Switzerland
All,EuroCOVIDhub-cutoff_median,inc death,4,CH,0.72,0.59,0.42,0.85,0.08,26,1,Switzerland
All,EuroCOVIDhub-mean,inc death,4,CH,1.34,0.94,0.52,0.94,0.28,33,1,Switzerland
All,EuroCOVIDhub-median,inc death,4,CH,1.04,0.58,0.39,1,0.15,33,1,Switzerland
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,CY,0.86,0.8,0.47,0.84,-0.12,32,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,CY,0.89,0.8,0.38,0.88,-0.17,32,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CY,0.94,0.82,0.44,0.84,-0.15,32,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CY,0.91,0.81,0.41,0.88,-0.21,32,1,Cyprus
All,EuroCOVIDhub-baseline,inc case,1,CY,1,1,0.14,0.92,0.04,36,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,CY,0.56,0.5,0.14,0.71,-0.67,7,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,CY,0.56,0.49,0.14,0.71,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,CY,0.56,0.5,0.14,0.71,-0.67,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,CY,0.55,0.49,0.14,0.71,-0.64,7,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc case,1,CY,0.56,0.5,0.14,0.71,-0.67,7,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc case,1,CY,0.55,0.49,0.14,0.71,-0.66,7,1,Cyprus
All,EuroCOVIDhub-mean,inc case,1,CY,0.95,0.85,0.47,0.86,-0.07,36,1,Cyprus
All,EuroCOVIDhub-median,inc case,1,CY,0.88,0.82,0.47,0.92,-0.13,36,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,CY,1.15,0.96,0.39,0.68,-0.04,31,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,CY,1.02,0.93,0.32,0.74,-0.13,31,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CY,1.21,0.98,0.35,0.65,-0.07,31,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CY,1.06,0.94,0.35,0.74,-0.16,31,1,Cyprus
All,EuroCOVIDhub-baseline,inc case,2,CY,1,1,0.2,0.77,0.01,35,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc case,2,CY,0.82,0.69,0,0.57,-0.69,7,1,Cyprus
All,EuroCOVIDhub-mean,inc case,2,CY,1.19,1.01,0.4,0.69,-0.04,35,1,Cyprus
All,EuroCOVIDhub-median,inc case,2,CY,1.01,0.95,0.4,0.77,-0.11,35,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,3,CY,1.54,1.15,0.37,0.57,-0,30,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,3,CY,1.14,1.01,0.3,0.6,-0.11,30,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,3,CY,1.6,1.18,0.33,0.53,-0.02,30,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,3,CY,1.15,1.01,0.27,0.6,-0.12,30,1,Cyprus
All,EuroCOVIDhub-baseline,inc case,3,CY,1,1,0.24,0.71,0.06,34,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,3,CY,1.3,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,3,CY,1.3,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,3,CY,1.29,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,3,CY,1.29,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc case,3,CY,1.29,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc case,3,CY,1.3,0.9,0,0.43,-0.63,7,1,Cyprus
All,EuroCOVIDhub-mean,inc case,3,CY,1.58,1.24,0.41,0.68,-0,34,1,Cyprus
All,EuroCOVIDhub-median,inc case,3,CY,1.12,1.02,0.35,0.71,-0.09,34,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,4,CY,1.78,1.33,0.34,0.48,0.07,29,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,4,CY,1.07,1.06,0.34,0.62,0,29,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,4,CY,1.91,1.37,0.31,0.52,0.06,29,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,4,CY,1.1,1.06,0.31,0.59,-0.01,29,1,Cyprus
All,EuroCOVIDhub-baseline,inc case,4,CY,1,1,0.24,0.64,0.08,33,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,4,CY,1.53,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,4,CY,1.53,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,4,CY,1.52,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,4,CY,1.53,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc case,4,CY,1.52,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc case,4,CY,1.53,1.11,0,0.29,-0.66,7,1,Cyprus
All,EuroCOVIDhub-mean,inc case,4,CY,1.98,1.45,0.39,0.61,0.05,33,1,Cyprus
All,EuroCOVIDhub-median,inc case,4,CY,1.08,1.08,0.36,0.64,-0.04,33,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,1,CY,0.71,0.64,0.56,1,-0.01,32,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,1,CY,0.73,0.67,0.41,1,-0.07,32,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,1,CY,0.71,0.63,0.59,1,-0.01,32,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,1,CY,0.73,0.68,0.38,0.97,-0.07,32,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.22,0.94,-0.02,36,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc death,1,CY,0.71,0.68,0.6,1,-0.3,5,1,Cyprus
All,EuroCOVIDhub-mean,inc death,1,CY,0.68,0.64,0.61,1,-0.04,36,1,Cyprus
All,EuroCOVIDhub-median,inc death,1,CY,0.7,0.67,0.5,1,-0.07,36,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,2,CY,0.74,0.66,0.52,0.94,-0,31,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,2,CY,0.76,0.69,0.48,1,-0.07,31,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,2,CY,0.74,0.65,0.55,0.94,0,31,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,2,CY,0.73,0.68,0.45,1,-0.08,31,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,2,CY,1,1,0.43,0.86,-0.05,35,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc death,2,CY,0.98,0.6,0.4,1,-0.24,5,1,Cyprus
All,EuroCOVIDhub-mean,inc death,2,CY,0.61,0.66,0.57,0.94,0,35,1,Cyprus
All,EuroCOVIDhub-median,inc death,2,CY,0.65,0.7,0.51,1,-0.07,35,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,3,CY,0.6,0.65,0.6,0.93,0.05,30,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,3,CY,0.67,0.72,0.43,0.97,-0.11,30,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,3,CY,0.6,0.65,0.6,0.93,0.05,30,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,3,CY,0.74,0.71,0.4,0.97,-0.11,30,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,3,CY,1,1,0.41,0.82,-0.06,34,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,3,CY,0.78,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,3,CY,0.78,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,3,CY,0.78,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,3,CY,0.78,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc death,3,CY,0.8,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc death,3,CY,0.8,0.59,0.4,1,-0.14,5,1,Cyprus
All,EuroCOVIDhub-mean,inc death,3,CY,0.56,0.68,0.62,0.94,0.03,34,1,Cyprus
All,EuroCOVIDhub-median,inc death,3,CY,0.73,0.71,0.47,0.97,-0.12,34,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc death,4,CY,0.77,0.88,0.55,0.9,0.13,29,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc death,4,CY,0.71,0.88,0.48,0.93,-0.08,29,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc death,4,CY,0.69,0.89,0.55,0.9,0.12,29,1,Cyprus
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc death,4,CY,0.76,0.84,0.52,0.93,-0.07,29,1,Cyprus
All,EuroCOVIDhub-baseline,inc death,4,CY,1,1,0.45,0.88,0.03,33,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-cutoff_mean,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-cutoff_median,inc death,4,CY,0.92,0.73,0.2,0.8,0.04,5,1,Cyprus
All,EuroCOVIDhub-mean,inc death,4,CY,0.75,0.97,0.58,0.91,0.09,33,1,Cyprus
All,EuroCOVIDhub-median,inc death,4,CY,0.76,0.86,0.52,0.94,-0.09,33,1,Cyprus
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,1,CZ,0.28,0.35,0.72,0.97,-0.12,32,1,Czechia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,1,CZ,0.34,0.35,0.72,0.97,-0.13,32,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,1,CZ,0.28,0.36,0.75,0.97,-0.09,32,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,1,CZ,0.34,0.37,0.72,1,-0.12,32,1,Czechia
All,EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.47,0.97,0.08,36,1,Czechia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,1,CZ,0.25,0.33,0.69,0.97,-0.16,29,1,Czechia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,1,CZ,0.26,0.32,0.62,1,-0.17,29,1,Czechia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,1,CZ,0.25,0.34,0.72,0.97,-0.13,29,1,Czechia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,1,CZ,0.25,0.33,0.66,1,-0.16,29,1,Czechia
All,EuroCOVIDhub-cutoff_mean,inc case,1,CZ,0.24,0.33,0.69,0.97,-0.13,29,1,Czechia
All,EuroCOVIDhub-cutoff_median,inc case,1,CZ,0.25,0.31,0.69,1,-0.16,29,1,Czechia
All,EuroCOVIDhub-mean,inc case,1,CZ,0.43,0.36,0.69,0.97,-0.03,36,1,Czechia
All,EuroCOVIDhub-median,inc case,1,CZ,0.52,0.36,0.69,1,-0.02,36,1,Czechia
All,EuroCOVIDhub-10_relative_skill_weighted_mean,inc case,2,CZ,0.28,0.37,0.61,0.94,-0.09,31,1,Czechia
All,EuroCOVIDhub-10_relative_skill_weighted_median,inc case,2,CZ,0.29,0.38,0.52,0.87,-0.18,31,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_mean,inc case,2,CZ,0.28,0.37,0.58,0.94,-0.08,31,1,Czechia
All,EuroCOVIDhub-All_relative_skill_weighted_median,inc case,2,CZ,0.28,0.37,0.52,0.94,-0.17,31,1,Czechia
All,EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0.57,0.89,0.07,35,1,Czechia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_mean,inc case,2,CZ,0.25,0.35,0.61,0.93,-0.15,28,1,Czechia
All,EuroCOVIDhub-cutoff_10_relative_skill_weighted_median,inc case,2,CZ,0.28,0.36,0.54,0.89,-0.24,28,1,Czechia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_mean,inc case,2,CZ,0.26,0.36,0.57,0.93,-0.12,28,1,Czechia
All,EuroCOVIDhub-cutoff_All_relative_skill_weighted_median,inc case,2,CZ,0.3,0.38,0.54,0.93,-0.22,28,1,Czechia
